prefixes;name;memberId
10.17283;Korean Educational Idea Association;6853
10.17294;Aurora Health Care, Inc.;6854
10.38079, 10.19072, 10.56590, 10.17336;Istanbul Gelisim University;6855
10.17311;Science International;6856
10.17297;Journal of the Research Society of Language and Literature;6857
10.17255;E-Trade Review;6858
10.17326;Journal of Humanities, Seoul National University;6859
10.17334;Journal of Pediatric Sciences;6860
10.17296;The Korean Society of Bilingualism;6861
10.17320;Academy of Asian Studies, Dankook University;6862
10.17265;David Publishing Company;6863
10.17240;Abant Izzet Baysal Universitesi Egitim Fakultesi Dergisi;6864
10.17337;The Korean Society of Vision Science;6865
10.17246;Korea Design Knowledge Society;6866
10.17254;Ewha Music Research Institute;6867
10.17318;The Korean Society for the Study of Anthropology of Education;6868
10.17281;The Hegel Society of Korea;6869
10.17249;Institute of Cross-Cultural Studies;6870
10.17314;Japanese Language and Culture Association of Korea;6871
10.17323;National Research University, Higher School of Economics (HSE);6872
10.17282;Korean Elementary Moral Education Society;6873
10.17289;Korea Society of Color Studies;6874
10.17290;The Linguistic Society of Korea;6875
10.17247;The Society of Korean Language and Literature Education;6876
10.17241;Korean Society of Sleep Medicine;6877
10.17253;Sung Shin Women's University Educational Reseach Institute;6878
10.17262;Institute of Health and Environment;6879
10.17271;ANAP - Associacao Amigos de Natureza de Alta Paulista;6880
10.17222;Institute of Metals and Technology;6881
10.17324;The International Fiscal Association of Korea;6882
10.15417;Asociacion Argentina de Ortopedia y Traumatologia;6883
10.17300;Association of Dongak Art History;6884
10.17321;Institute for the Study of North Korean Life;6885
10.17264;Marianna University Society of Medical Science;6886
10.17260;The Association of Korea Literature in Chinese;6887
10.17261;Pressacademia;6888
10.17335;Sakarya Universitesi Ilahiyat Fakultesi Dergisi;6889
10.17236;Gesellschaft Schweizer Tierarztinnen und Tierarzte;6890
10.17251;Legal Research Institute Kookmin University;6891
10.17278;International Journal of Educational Studies in Mathematics (IJESIM);6892
10.17287;Korean Academic Society of Business Administration;6893
10.17221;Czech Academy of Agricultural Sciences;6895
10.17298;Korean International Economic Association;6896
10.17319;The Society of Korean Classical Literature Education;6897
10.17258;The Institute of Korea Bibliography;6898
10.17293;Dong-Bang Korean Chinese Literature Society;6899
10.17219;Wroclaw Medical University;6900
10.17328;The Korean Association for Cultural Sociology;6901
10.17230;Universidad EAFIT;6902
10.15289;Magyar Biomechanikai Tarsasag;6903
10.17225;Haemnet;6904
10.17257;HUFS Law Research Institute;6905
10.17250;Institute for the Study of Language and Information, Kyung Hee University;6906
10.17252;Institute for Legal Study;6907
10.17312;Harrington Park Press;6908
10.17301;Theological Forum;6909
10.17235;Sociedad Espanola de Patologia Digestiva (SEPD);6910
10.17329;The Association for Korea Culture Studies;6911
10.17291;The Society of Korean Language and Literature (NRFK);6912
10.15284;The Korean Association of Human Development;6913
10.17325;Sogang Journal of Philosophy;6915
10.17313;Journal of Korean Language Education;6916
10.17302;Arc Humanities Press;6917
10.17274;Infotech;6919
10.15607;Robotics: Science and Systems Foundation;6920
10.17238;Kniga Service Agency Ltd.;6921
10.17305;Association of Basic Medical Sciences of FBIH;6922
10.17270;Wyzsza Szkola Logistyki (Poznan School of Logistics);6923
10.17492;Journal Press India;6927
10.17497;Turkish History Education Journal;6928
10.17662;Korea Society of Digital Industry and Information Management;6929
10.17527;The Korea Society of Aesthetics and Science of Art;6930
10.17355;Regio;6931
10.17351;Society for Social Studies of Science (4S);6932
10.17534;Knowledge Ecology International;6933
10.17556;Erzincan University Journal of Education Faculty;6934
10.17557;Turkish Journal of Field Crops;6935
10.17239;ARLE (International Association for Research in L1 Education);6936
10.17587;New Technologies Publishing House;6937
10.17642;Journal of Chitan and Chitosan;6938
10.17507;Academy Publication;6939
10.17273;IndorSoft, LLC;6940
10.17523;Instituto do Zootecnia;6941
10.17661;The Korea Institute of Information & Electronic Communication Technology;6942
10.17520;Biodiversity Science;6943
10.17356;Intersections;6944
10.17529;Jurnal Rekayasa Elektrika (JRE);6945
10.17509;Universitas Pendidikan Indonesia (UPI);6946
10.17480;The Pharmaceutical Society of Korea;6947
10.17671;International Journal of Informatics Technologies;6948
10.17354;IJSS Group of Journals;6949
10.17234;Faculty of Humanities and Social Sciences, University of Zagreb;6950
10.17645;Cogitatio;6951
10.17528, 10.5716;Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF);6952
10.17503;Agrivita, Journal of Agricultural Science (AJAS);6953
10.17675;IFHAN;6954
10.17663;Korean Wetlands Society;6955
10.17676;Hungarian Agricultural Engineering;6956
10.17359, 10.17369, 10.17368, 10.17367, 10.17366, 10.17365, 10.17364, 10.17363, 10.17362, 10.17373, 10.17361, 10.17372, 10.17360, 10.17371, 10.17370;Guven Plus Grup Danismanlik, A.S.;6957
10.17486;Studentska Sekcija za Neuroznanost;6958
10.17352;Peertechz Publications Private Limited;6959
10.17588;Ivanovo State Power University (ISPU);6960
10.17525;Sociedade Brasileira de Virologia;6961
10.17496;Yonsei University College of Medicine;6962
10.17575;Associacao Portuguesa de Psicologia;6963
10.17589;Russian Law Journal;6964
10.17495;The East Asian Society of Dietary Life;6965
10.17666;ANPOCS;6966
10.17530;The Journal of Engineering and Fundamentals;6967
10.17552;Boletim Amazonico de Geografia;6968
10.17536;Asia Pacific Association for Gambling Studies;6970
10.17343;Medical Journal of Suleyman Demirel University;6971
10.17511;Siddharth Health Research and Social Welfare Society;6972
10.17641;The Korean Association for Play Therapy;6973
10.17272;Subsea Diving Contractor di Stefano Di Cagno;6974
10.17537;Institute of Mathematical Problems of Biology of RAS (IMPB RAS);6975
10.17581;Botanical Garden - Institute of the Far Eastern Branch of the RAS;6976
10.14602;ERFARET;6977
10.17567;The Journal of Faculty of Dentistry of Ataturk University;6979
10.17584;Sociedad Colombiana de Ciencias Horticolas;6980
10.17510;Wacana Journal of the Humanities of Indonesia;6981
10.17649;Ter es Tarsadalom;6982
10.17524;ABRACICON: Academia Brasileira de Ciencias Contabeis;6983
10.7916, 10.52214;Columbia University Libraries;6984
10.17643;The Korea Society for Child Education (KSCE);6986
10.17226;The National Academies Press;6987
10.17338;Active Aging Research Center;6988
10.17347;Innovative Pedagogical Technologies LLC;6989
10.17549;People and Global Business Association;6990
10.17512;Czestochowa University of Technology;6991
10.17681;Saglik Bilimleri ve Meslekleri Dergisi;6992
10.17646;KOME Journal;6993
10.17303;JScholar;6994
10.17650;Publishing House ABV Press;6995
10.17498;Dergi Karadeniz;6996
10.17304;Indonesian Journal of International Law;6997
10.17478;Journal for Educating Gifted Young Scientists (JEGYS);6998
10.58626, 10.21180, 10.56676, 10.17475, 10.37847, 10.55385;Kastamonu University;6999
10.17543;Iskolakultura;7000
10.17340;Korean Neurological Association;7001
10.17491;Geological Society of India;7002
10.17357;Emergent Publications;7003
10.55257, 10.18070, 10.34108, 10.55256, 10.55661, 10.17680, 10.28949, 10.47951, 10.32707, 10.48070;Erciyes Universitesi;7004
10.17582, 10.14737;ResearchersLinks Ltd;7005
10.17342;Korean Insurance Academic Society;7006
10.17490;Sanat Tasarim Dergisi;7007
10.17654;Pushpa Publishing House;7008
10.55895, 10.38058, 10.17539, 10.18498, 10.54559;Amasya University;7009
10.57082, 10.55665, 10.46384, 10.32958, 10.28979, 10.17518, 10.31454;Canakkale Onsekiz Mart University;7010
10.17674;Ufa State Academy of Arts;7011
10.17577;ESRSA Publications Pvt. Ltd.;7012
10.17656;Journal of Zankoy Sulaimani - Part A;7013
10.17672;Florence Nightingale Journal of Nursing;7014
10.5890;L and H Scientific Publishing, LLC;7015
10.17648;Galoa Events Proceedings;7016
10.17547;Korean Society of Stress Medicine;7017
10.17569;Turkish Online Journal of Qualitative Inquiry;7018
10.17580;Ore and Metals Publishing House;7019
10.17542;Kitaibelia;7020
10.17499;Journal of Social Studies Education Research;7021
10.17561;Universidad de Jaen;7022
10.17566;Cadernos Ibero-Americanos de Direito Sanitario;7023
10.17513;Euroasian Scientific and Industrial Chamber, Ltd.;7024
10.17572;Moment Journal;7025
10.17665;Escola de Enfoermagem Aurora de Afonso Costa;7026
10.17548;Institute of Science Culture Exhibition and Design;7027
10.17306;Uniwersytet Przyrodniczy w Poznaniu (Poznan University of Life Sciences);7028
10.17555;The Korean Society of Veterinary Clinics;7029
10.17494;Eskisehir Osmangazi University Journal of Social Sciences;7030
10.17532;University of Sarajevo Faculty of Health Sciences;7031
10.17560;Vulkan-Verlag GmbH;7032
10.17655;Cerceau;7033
10.17531;Polskie Naukowo-Techniczne Towarzystwo Eksploatacyjne;7034
10.17479;Korean Society of Acute Care Surgery;7035
10.17508;Faculty of Food Technology Osijek;7036
10.17545;Conselho Brasileiro de Oftalmologia;7037
10.17660;International Society for Horticultural Science (ISHS);7038
10.17554;ACT Publishing Group;7039
10.17485;Indian Society for Education and Environment;7040
10.17550;Journal of Academic Inquiries;7041
10.17551;Revista Geoamazonia;7042
10.15779;UC Berkeley Law Library;7043
10.17522;Necatibey Faculty of Education Electronics Journal of Science and Mathematics Education;7044
10.17487;RFC Editor;7045
10.17647;University of Seoul Institute of Seoul Studies;7046
10.17348;Botanical Research Institute of Texas;7047
10.17664;Korea Society of Geothermal Energy Engineers;7048
10.17640;Korean Society of Water Science and Technology;7049
10.17358;Graduate Program of Management and Business, Bogor Agricultural University;7050
10.17346;Escola Superior de Educacao de Paula Frassinetti;7051
10.17521;Chinese Journal of Plant Ecology;7052
10.17564;Universidade Tiradentes;7053
10.17266;International Network for Social Network Analysts;7054
10.17546;Medical Science and Discovery;7055
10.17474;Artvin Coruh Universitesi Orman Fakultesi Dergisi;7056
10.17482;Uludag University Journal of the Faculty of Engineering;7057
10.17267;Escola Bahiana de Medicina e Saude Publica;7058
10.17563;SBV Sociedade Brasileira de Vacuo;7059
10.17568;Ormancilik Arastirma Dergisi;7060
10.17349;University of Lincoln, School of Film and Media and Changer Agency;7061
10.17538;Physician Assistant Education Association;7062
10.17565;Revista GESTA;7063
10.17553;Revista do Instituto Historico e Geografico do Para;7064
10.17476;Korean Society for Metabolic and Bariatric Surgery;7065
10.17541;Optimum Journal of Economics and Management Sciences;7066
10.17517;Kahramanmaras Sutcu Imam Universitesi Tip Fakultesi Dergisi;7067
10.17677;P2M Invest;7069
10.17515;MIM Research Group;7070
10.17339;EJOVOC;7071
10.17344;Slovenian Chemical Society;7072
10.17483;Canadian Association of Schools of Nursing;7073
10.17308;Voronezh State University;7074
10.17653;ScienceScript, LLC;7075
10.17583;Hipatia Press;7076
10.17678;Bitlis Eren University Journal of Science and Technology;7077
10.17504;ZappyLab, Inc.;7078
10.17477;World Association for Triple Helix and Future Strategy Studies;7079
10.17309;LLC OVS;7080
10.17505;Journal for Person-Oriented Research;7081
10.17484;YEDI: Journal of Art, Design and Science;7082
10.17277;Tambov State Technical University;7083
10.17526;Government Innovation and Productivity Institute;7084
10.17519;The Apicultural Society of Korea;7085
10.17481;The Korean Ophthalmological Society;7086
10.17223;Tomsk State University;7088
10.3224;Verlag Barbara Budrich GmbH;7091
10.17652;Sociedade Brasileira de Psicologia Organizacional e do Trabalho (SBPOT);7092
10.17586;ITMO University;7093
10.17514;International Association for Near-Death Studies;7094
10.17307;Wisconsin Space Grant Consortium;7095
10.17502;Methaodos.revista de ciencias sociales;7096
10.15690;Paediatrician Publishers LLC;7097
10.17670;Magyar Pedagogia;7098
10.17353;All-Russia Petroleum Research Exploration Institute (VNIGRI);7099
10.17540;Hikmet Yurdu Dusunce-Yorum Sosyal Bilimler Arastirma Dergisi;7100
10.17341;Journal of the Faculty of Engineering and Architecture of Gazi University;7101
10.17559;University of Slavonski Brod, Mechanical Engineering Faculty in Slavonski Brod;7102
10.17658;Paul Mellon Centre for Studies in British Art;7105
10.17695;Faculdade de Enfermagem Nova Esperanca;7106
10.17717;Iskolakultura-konyvek;7107
10.17698;Uni-FACEF Centro Universitario de Franca;7108
10.17724;The International Child Neurology Association (ICNA);7109
10.17718;Turkish Online Journal of Distance Education;7110
10.17714;Gumushane University Journal of Science and Technology Institute;7111
10.17651;Institute of Polish Language;7112
10.17720;The Classical Studies Foundation;7113
10.17696;Faculdade de Medicina de Sao Jose do Rio Preto - FAMERP;7114
10.17571;Asian Scientific Publishers;7115
10.17703;The International Promotion Agency of Culture Technology;7116
10.17685;Croatian Society of Art Historians;7117
10.17689;Penza Psychological Newsletter;7119
10.17659;Journal of Case Reports;7120
10.17699;Nucleo para o Desenvolvimento de Tecnologia e Ambientes Educacionais (NPT);7121
10.17683;INCDMTM;7122
10.17694;Balkan Journal of Electrical & Computer Engineering (BAJECE);7123
10.17691;Journal Sovremennye Tehnologii v Medicine;7124
10.17716;Botanikai Kozlemenyek;7125
10.17731;Entomological Society of Israel;7126
10.17686;Science and Education, Ltd.;7127
10.17719;The Journal of International Social Research;7128
